id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,laba_negatif,omset_bin_temp,total_tenaga_kerja,usia_usaha,profit_margin,roa,asset_turnover,status_laba,Cluster
288216869.0,UD. Tami Surya Jasmine,Perdagangan,90,80,2387718.0,28419501.0,Tokopedia,373,Belum Terdaftar,2007,26031783.0,510000000.0,373,0,Sedang,170,18,0.9159830809139442,10.90236455797353,11.90236413916378,Laba Positif,1
288216870.0,UD. Dora Bersemi,Perdagangan,71,14,3150226.0,43011593.0,Bukalapak,783,Belum Terdaftar,2024,39861367.0,296371183.91660464,783,0,Tinggi,85,1,0.9267586548873312,12.653490367519549,13.653490050082103,Laba Positif,1
288216871.0,UD. Diva Utamajaya,Jasa,82,0,8699538.0,30811211.0,Tokopedia,23,Terdaftar,2004,22111673.0,495000000.0,23,0,Sedang,82,21,0.7176502177194458,2.5417062904137797,3.54170617546516,Laba Positif,1
288216872.0,UD. Pandu Ratu Irma,Pendidikan,0,10,626854.0,26507161.0,Website Sendiri,284,Terdaftar,2012,25880307.0,30000000.0,284,0,Sedang,10,13,0.976351485685265,41.28595448708234,42.28595289181709,Laba Positif,2
288216873.0,UD. Pipit Jagadmaya,Kesehatan,19,82,3645891.0,26822322.0,Bukalapak,394,Terdaftar,2019,23176431.0,303000000.0,394,0,Sedang,101,6,0.8640724742595934,6.356861640443546,7.356861366162245,Laba Positif,1
288216874.0,UD. Iman Mulyo,Perdagangan,93,95,3779640.0,34844026.0,Website Sendiri,257,Terdaftar,2023,31064386.0,564000000.0,257,0,Tinggi,188,2,0.8915268605434153,8.218872109811487,9.218871845236094,Laba Positif,1
288216875.0,UD. Wawan Senja,Jasa,28,87,9290308.0,18516292.0,Lazada,327,Belum Terdaftar,2002,9225984.0,345000000.0,327,0,Sedang,115,23,0.4982630162527672,0.9930761183508536,1.9930760107118075,Laba Positif,0
288216876.0,UD. Niken Bintang,Kesehatan,7,69,7403711.0,20825020.0,Website Sendiri,38,Belum Terdaftar,2012,13421309.0,228000000.0,38,0,Sedang,76,13,0.6444799743539275,1.812781075222807,2.8127809401554247,Laba Positif,0
288216877.0,UD. Zulfa Sejahtera,Perdagangan,61,81,8112352.0,21691805.0,Tokopedia,177,Belum Terdaftar,2001,13579453.0,426000000.0,177,0,Sedang,142,24,0.6260176308049223,1.6739228433476698,2.673922720078872,Laba Positif,0
288216878.0,UD. Rahmat Gandewa,Pendidikan,13,47,4630172.0,36352983.0,Lazada,256,Belum Terdaftar,2018,31722811.0,180000000.0,256,0,Tinggi,60,7,0.8726329315909802,6.851323049916277,7.851322833941626,Laba Positif,1
288216879.0,UD. Hilmiyah Tengah Syifa,Pendidikan,37,12,7494201.0,34015661.0,Shopee,272,Terdaftar,2005,26521460.0,147000000.0,272,0,Tinggi,49,20,0.7796837821354176,3.538930495868673,4.538930362432184,Laba Positif,1
288216880.0,UD. Vina Widhi,Kesehatan,2,25,5954392.0,11145638.0,Lazada,93,Terdaftar,2023,5191246.0,81000000.0,93,0,Rendah,27,2,0.4657647713154894,0.8718346269720524,1.8718344590288207,Laba Positif,0
288216881.0,UD. Candra Jayabaya,Perdagangan,2,7,6485165.0,27396578.0,Shopee,693,Terdaftar,2002,20911413.0,27000000.0,693,0,Sedang,9,23,0.763285554740247,3.22449926493786,4.224499110739802,Laba Positif,1
288216882.0,UD. Bela Wisnu Umar,Perdagangan,54,25,5505751.0,30694084.0,Shopee,260,Terdaftar,2012,25188333.0,237000000.0,260,0,Sedang,79,13,0.8206249836084053,4.574912382541022,5.574912200912791,Laba Positif,1
288216883.0,UD. Dea Prabawa,Kesehatan,77,13,1585736.0,36299076.0,Lazada,339,Terdaftar,2017,34713340.0,270000000.0,339,0,Tinggi,90,8,0.9563146743373117,21.890981921970667,22.89098129134907,Laba Positif,1
288216884.0,UD. Aqila Tejakencana,Kesehatan,20,40,883443.0,43214599.0,Shopee,879,Belum Terdaftar,2007,42331156.0,180000000.0,879,0,Tinggi,60,18,0.9795568164462936,47.91606032753632,48.91605919560266,Laba Positif,2
288216885.0,UD. Qisya Panembahan,Pendidikan,34,0,3278562.0,3561269.0,Website Sendiri,591,Belum Terdaftar,2010,282707.0,117000000.0,591,0,Rendah,34,15,0.0793837591645676,0.0862289362748252,1.086228631263148,Laba Positif,0
288216886.0,UD. Salwa Kusumatmaja,Jasa,43,15,2347796.0,12770338.0,Website Sendiri,918,Terdaftar,2012,10422542.0,174000000.0,918,0,Rendah,58,13,0.8161523355018219,4.4392858496709895,5.439285423739786,Laba Positif,0
288216887.0,UD. Oki Bratadikara Bulan,Pendidikan,43,98,4407680.0,1233014.0,Lazada,598,Terdaftar,2009,-3174666.0,423000000.0,598,1,Rendah,141,16,-2.5747180691232465,-0.7202576592997543,0.279742113823573,Laba Negatif / Nol,0
288216888.0,UD. Elsa Baruna Harun,Jasa,42,33,5491920.0,29641472.0,Shopee,721,Terdaftar,2020,24149552.0,225000000.0,721,0,Sedang,75,5,0.8147217245242839,4.397286850994397,5.397286668908748,Laba Positif,1
288216889.0,UD. Jay Gatra,Kesehatan,40,39,1640332.0,13974785.0,Tokopedia,360,Terdaftar,2012,12334453.0,237000000.0,360,0,Rendah,79,13,0.8826219592915412,7.519481105360923,8.519480495728612,Laba Positif,0
288216890.0,UD. Pandu Gandewa,Pendidikan,26,90,7056306.0,12710982.0,Lazada,922,Belum Terdaftar,2023,5654676.0,348000000.0,922,0,Rendah,116,2,0.4448653577776006,0.8013647932268253,1.801364651509635,Laba Positif,0
288216891.0,UD. Zulkarnaen Sarwono,Pendidikan,91,99,3673612.0,26805389.0,Shopee,633,Terdaftar,2011,23131777.0,570000000.0,633,0,Sedang,190,14,0.8629524509809408,6.296737571431722,7.296737299220141,Laba Positif,1
288216892.0,UD. Dito Maheswara,Kesehatan,27,11,6826855.0,2966028.0,Shopee,799,Belum Terdaftar,2003,-3860827.0,114000000.0,799,1,Rendah,38,22,-1.3016821480841894,-0.5655351453143291,0.4344647082053584,Laba Negatif / Nol,0
288216893.0,UD. Vega Ilir,Jasa,4,0,1402403.0,41066561.0,Shopee,603,Terdaftar,2021,39664158.0,12000000.0,603,0,Tinggi,4,4,0.9658504649110876,28.28297551917992,29.28297480611864,Laba Positif,2
288216894.0,UD. Jodi Lempung,Pendidikan,42,28,1135783.0,9686265.0,Tokopedia,654,Belum Terdaftar,2021,8550482.0,210000000.0,654,0,Rendah,70,4,0.8827428443530252,7.528264176991399,8.5282632965423,Laba Positif,0
288216895.0,UD. Fadli Binasena,Kesehatan,62,80,9696058.0,37054342.0,Website Sendiri,786,Belum Terdaftar,2016,27358284.0,426000000.0,786,0,Tinggi,142,9,0.7383286758046148,2.821588028703208,3.8215879255685214,Laba Positif,1
288216896.0,UD. Arman Berkarya,Perdagangan,38,81,8182858.0,42579992.0,Bukalapak,474,Belum Terdaftar,2004,34397134.0,357000000.0,474,0,Tinggi,119,21,0.8078238528597221,4.203559416091613,5.203559293884937,Laba Positif,1
288216897.0,UD. Umar Setia,Kesehatan,9,48,1329479.0,47495321.0,Tokopedia,335,Belum Terdaftar,2017,46165842.0,171000000.0,335,0,Tinggi,57,8,0.9720081906171728,34.72473598700244,35.72473523482866,Laba Positif,2
288216898.0,UD. Zainab Santosa,Perdagangan,62,15,2056145.0,47902697.0,Bukalapak,642,Belum Terdaftar,2001,45846552.0,231000000.0,642,0,Tinggi,77,24,0.957076613931015,22.297323244555592,23.297322758208804,Laba Positif,1
288216899.0,UD. Wahyu Lintang Hanaura,Kesehatan,8,98,6920930.0,23257093.0,Website Sendiri,958,Terdaftar,2023,16336163.0,318000000.0,958,0,Sedang,106,2,0.7024163465994505,2.3603996340954705,3.3603994896062392,Laba Positif,0
288216900.0,UD. Intan Nirmala,Pendidikan,83,8,4058088.0,43543555.0,Shopee,78,Terdaftar,2017,39485467.0,273000000.0,78,0,Tinggi,91,8,0.9068039137639564,9.730064323379798,10.73006407695839,Laba Positif,1
288216901.0,UD. Qisha Sundawa,Pendidikan,92,58,4051433.0,26118220.0,Bukalapak,424,Belum Terdaftar,2000,22066787.0,450000000.0,424,0,Sedang,150,25,0.8448809358033995,5.446660861314784,6.446660614488598,Laba Positif,1
288216902.0,UD. Jihan Jayeng,Kesehatan,28,38,9308988.0,9373383.0,Bukalapak,884,Terdaftar,2023,64395.0,198000000.0,884,0,Rendah,66,2,0.0068699842020768,0.0069175073684156,1.0069173999453649,Laba Positif,0
288216903.0,UD. Alma Baswara,Jasa,27,37,8666516.0,48102203.0,Tokopedia,695,Belum Terdaftar,2010,39435687.0,192000000.0,695,0,Tinggi,64,15,0.819831186945197,4.550350157970036,5.550350042583427,Laba Positif,1
288216904.0,UD. Sekar Mardika,Kesehatan,10,5,1518237.0,1174216.0,Website Sendiri,140,Belum Terdaftar,2004,-344021.0,45000000.0,140,1,Rendah,15,21,-0.292979066049972,-0.2265922734116785,0.773407067930061,Laba Negatif / Nol,0
288216905.0,UD. Panji Ilir,Jasa,84,89,5531849.0,27176461.0,Lazada,283,Belum Terdaftar,2011,21644612.0,519000000.0,283,0,Sedang,173,14,0.7964470135958095,3.912725760821425,4.912725580050074,Laba Positif,1
288216906.0,UD. Putri Pagi Utha,Kesehatan,98,80,721425.0,21055754.0,Bukalapak,448,Terdaftar,2015,20334329.0,534000000.0,448,0,Sedang,178,10,0.965737348292664,28.18629907987791,29.186297693734357,Laba Positif,2
288216907.0,UD. Utami Wiraatmaja,Jasa,86,87,5685297.0,8250136.0,Tokopedia,888,Belum Terdaftar,2017,2564839.0,519000000.0,888,0,Rendah,173,8,0.3108844131921688,0.4511353670467229,1.451135191154448,Laba Positif,0
288216908.0,UD. Qanita Tirtayasa Jibril,Pendidikan,92,73,3698288.0,23178902.0,Shopee,28,Belum Terdaftar,2014,19480614.0,495000000.0,28,0,Sedang,165,11,0.8404459003085694,5.267466658230333,6.267466387835023,Laba Positif,1
288216909.0,UD. Eni Prawira,Perdagangan,14,95,4567317.0,42804681.0,Website Sendiri,199,Terdaftar,2023,38237364.0,327000000.0,199,0,Tinggi,109,2,0.8932986349483919,8.371951328985633,9.371951110038758,Laba Positif,1
288216910.0,UD. Chintya Wibawa,Jasa,80,58,7821846.0,18025941.0,Shopee,279,Terdaftar,2010,10204095.0,414000000.0,279,0,Sedang,138,15,0.5660783220094684,1.304563359523652,2.3045632316766103,Laba Positif,0
288216911.0,UD. Zidan Suryaputra,Pendidikan,23,2,4158690.0,9207080.0,Shopee,774,Belum Terdaftar,2012,5048390.0,75000000.0,774,0,Rendah,25,13,0.548316018942377,1.2139372701650593,2.21393702970478,Laba Positif,0
288216912.0,UD. Kirana Ceria,Perdagangan,34,18,7534685.0,12969511.0,Lazada,348,Terdaftar,2001,5434826.0,156000000.0,348,0,Rendah,52,24,0.4190462987350642,0.7213075634472359,1.721307430727704,Laba Positif,0
288216913.0,UD. Gadis Sidarta,Jasa,60,98,3966650.0,34565168.0,Bukalapak,667,Belum Terdaftar,2024,30598518.0,474000000.0,667,0,Tinggi,158,1,0.8852413827341622,7.713942567672326,8.71394231557049,Laba Positif,1
288216914.0,UD. Berlian Sehat,Pendidikan,19,26,7239118.0,43525367.0,Lazada,454,Terdaftar,2000,36286249.0,135000000.0,454,0,Tinggi,45,25,0.833680464229504,5.012522794555525,6.012522656417169,Laba Positif,1
288216915.0,UD. Qamar Wibawa,Jasa,57,24,8574777.0,41690861.0,Tokopedia,589,Belum Terdaftar,2002,33116084.0,243000000.0,589,0,Tinggi,81,23,0.7943247611431014,3.862033979188732,4.862033862567637,Laba Positif,1
288216916.0,UD. Hilmiyah Wiyata,Jasa,62,84,5514906.0,13273041.0,Lazada,817,Belum Terdaftar,2023,7758135.0,438000000.0,817,0,Rendah,146,2,0.5845031606168353,1.406757176503611,2.4067569951768903,Laba Positif,0
288216917.0,UD. Nazar Jati,Kesehatan,99,65,9347755.0,36555157.0,Tokopedia,637,Terdaftar,2024,27207402.0,492000000.0,637,0,Tinggi,164,1,0.7442835290166164,2.9105811063104343,3.910580999332888,Laba Positif,1
288216918.0,UD. Inten Pamungkas Putri,Kesehatan,74,83,8744279.0,32473270.0,Bukalapak,365,Terdaftar,2012,23728991.0,471000000.0,365,0,Sedang,157,13,0.7307237697120195,2.713658643135856,3.7136585287753823,Laba Positif,1
288216919.0,UD. Baim Cempaka,Perdagangan,93,22,2689377.0,7906172.0,Bukalapak,259,Terdaftar,2000,5216795.0,345000000.0,259,0,Rendah,115,25,0.6598382049064699,1.9397775247659497,2.93977715293276,Laba Positif,0
288216920.0,UD. Bayu Tunggul,Perdagangan,59,62,2362535.0,25263150.0,Lazada,515,Terdaftar,2018,22900615.0,363000000.0,515,0,Sedang,121,7,0.9064829244776316,9.69323430415452,10.693233880880545,Laba Positif,1
288216921.0,UD. Jibril Jayengpati,Kesehatan,38,57,4586277.0,38980655.0,Shopee,966,Terdaftar,2024,34394378.0,285000000.0,966,0,Tinggi,95,1,0.8823447712116492,7.4994097610306225,8.49940954298889,Laba Positif,1
288216922.0,UD. Isna Wisnu,Pendidikan,19,96,7347095.0,45661000.0,Lazada,565,Belum Terdaftar,2017,38313905.0,345000000.0,565,0,Tinggi,115,8,0.8390947233066572,5.214836583052678,6.21483644694448,Laba Positif,1
288216923.0,UD. Jodi Dwijaputra,Kesehatan,85,49,9188638.0,18202409.0,Website Sendiri,175,Belum Terdaftar,2020,9013771.0,402000000.0,175,0,Sedang,134,5,0.4951965701245054,0.9809691076121284,1.9809689987820829,Laba Positif,0
288216924.0,UD. Eni Sumirat,Perdagangan,87,7,9558874.0,18545022.0,Bukalapak,306,Belum Terdaftar,2012,8986148.0,282000000.0,306,0,Sedang,94,13,0.4845584715640417,0.940084267238561,1.94008416262374,Laba Positif,0
288216925.0,UD. Rendi Permai,Jasa,57,50,9539003.0,21632511.0,Website Sendiri,140,Belum Terdaftar,2001,12093508.0,321000000.0,140,0,Sedang,107,24,0.5590431661380796,1.2677956734267015,2.2677955685939537,Laba Positif,0
288216926.0,UD. Olivia Adyatma,Perdagangan,63,41,9111805.0,2259533.0,Website Sendiri,496,Terdaftar,2014,-6852272.0,312000000.0,496,1,Rendah,104,11,-3.032604067918429,-0.7520212787673487,0.247978611484924,Laba Negatif / Nol,0
288216927.0,UD. Juli Surya,Perdagangan,13,93,5731753.0,27937675.0,Website Sendiri,535,Terdaftar,2005,22205922.0,318000000.0,535,0,Sedang,106,20,0.7948378383370185,3.87419313529506,4.874192960828395,Laba Positif,1
288216928.0,UD. Hilmiyah Radhitya Jibril,Perdagangan,35,62,6281676.0,37047079.0,Shopee,285,Terdaftar,2017,30765403.0,291000000.0,285,0,Tinggi,97,8,0.8304406987001405,4.897641664797474,5.897641505604316,Laba Positif,1
288216929.0,UD. Oki Saputranegara,Jasa,12,30,9292241.0,13115216.0,Bukalapak,600,Terdaftar,2009,3822975.0,126000000.0,600,0,Rendah,42,16,0.2914915551911951,0.4114157810354056,1.4114156734187508,Laba Positif,0
288216930.0,UD. Prita Harmoni Suci,Pendidikan,0,58,4139711.0,16486480.0,Bukalapak,37,Belum Terdaftar,2020,12346769.0,174000000.0,37,0,Rendah,58,5,0.7489026311921871,2.9825188322279423,3.982518590665245,Laba Positif,0
288216931.0,UD. Fani Sahaja,Kesehatan,90,81,4887772.0,9651191.0,Bukalapak,85,Terdaftar,2021,4763419.0,513000000.0,85,0,Rendah,171,4,0.4935575833534344,0.9745581474426084,1.974557942850456,Laba Positif,0
288216932.0,UD. Hilmi Tunggal Intan,Perdagangan,12,94,3500463.0,23253388.0,Lazada,960,Belum Terdaftar,2010,19752925.0,318000000.0,960,0,Sedang,106,15,0.8494643511962923,5.642944763894158,6.6429444782177445,Laba Positif,1
288216933.0,UD. Umar Wirawati,Pendidikan,34,89,5750949.0,7720112.0,Lazada,301,Terdaftar,2024,1969163.0,369000000.0,301,0,Rendah,123,1,0.2550691939353737,0.3424065589163529,1.3424063850320382,Laba Positif,0
288216934.0,UD. Evan Indah,Pendidikan,7,87,5067489.0,11046481.0,Bukalapak,751,Belum Terdaftar,2007,5978992.0,282000000.0,751,0,Rendah,94,18,0.541257569604513,1.179872481248113,2.179872283911759,Laba Positif,0
288216935.0,UD. Vita Saputra,Kesehatan,17,50,4240393.0,9218491.0,Shopee,390,Belum Terdaftar,2023,4978098.0,201000000.0,390,0,Rendah,67,2,0.5400121842053993,1.1739706263144416,2.173970390487299,Laba Positif,0
288216936.0,UD. Laras Kalbu,Jasa,33,56,2856162.0,5943209.0,Shopee,588,Belum Terdaftar,2023,3087047.0,267000000.0,588,0,Rendah,89,2,0.5194241832275824,1.0808371230913645,2.0808367729712907,Laba Positif,0
288216937.0,UD. Qisya Jayaningrat,Perdagangan,51,4,7155634.0,28251066.0,Tokopedia,941,Terdaftar,2011,21095432.0,165000000.0,941,0,Sedang,55,14,0.7467127524776321,2.9480866477957584,3.948086508045757,Laba Positif,1
288216938.0,UD. Rendi Kusen,Pendidikan,69,74,6415395.0,43351227.0,Lazada,846,Belum Terdaftar,2023,36935832.0,429000000.0,846,0,Tinggi,143,2,0.8520135115895678,5.75737366796999,6.757373512094967,Laba Positif,1
288216939.0,UD. Kurnia Sulaksana,Perdagangan,57,51,4046488.0,45158377.0,Shopee,816,Terdaftar,2000,41111889.0,324000000.0,816,0,Tinggi,108,25,0.9103933936688338,10.159891451576913,11.159891204449092,Laba Positif,1
288216940.0,UD. Yolanda Putra,Jasa,26,87,9320712.0,19718719.0,Tokopedia,407,Terdaftar,2007,10398007.0,339000000.0,407,0,Sedang,113,18,0.5273165296733257,1.1155806428113386,2.115580535523409,Laba Positif,0
288216941.0,UD. Suci Sukma,Kesehatan,17,64,9936782.0,22669348.0,Shopee,901,Terdaftar,2016,12732566.0,243000000.0,901,0,Sedang,81,9,0.5616643865688423,1.281356954257731,2.2813568536215394,Laba Positif,0
288216942.0,UD. Tegar Gita,Perdagangan,56,11,821709.0,49804672.0,Tokopedia,903,Belum Terdaftar,2007,48982963.0,201000000.0,903,0,Tinggi,67,18,0.9835013473534904,59.61100996702,60.611008750045634,Laba Positif,2
288216943.0,UD. Viani Adiwarna,Kesehatan,8,22,5230732.0,20255053.0,Shopee,154,Terdaftar,2002,15024321.0,90000000.0,154,0,Sedang,30,23,0.7417566499699285,2.8723165567808566,3.8723163656030617,Laba Positif,0
288216944.0,UD. Mika Prawira,Pendidikan,63,51,4625485.0,28021577.0,Lazada,17,Belum Terdaftar,2016,23396092.0,342000000.0,17,0,Sedang,114,9,0.8349312804582241,5.058082977658996,6.0580827614654975,Laba Positif,1
288216945.0,UD. Yusuf Alam,Jasa,78,88,6617268.0,49171899.0,Lazada,879,Terdaftar,2008,42554631.0,498000000.0,879,0,Tinggi,166,17,0.8654258021349592,6.430844960360536,7.430844809240791,Laba Positif,1
288216946.0,UD. Nindy Adyatma,Pendidikan,22,62,4433798.0,40530244.0,Shopee,278,Belum Terdaftar,2019,36096446.0,252000000.0,278,0,Tinggi,84,6,0.8906051764552619,8.141200356624195,9.141200131083975,Laba Positif,1
288216947.0,UD. Kevin Sunardi,Jasa,58,75,9571773.0,23052584.0,Shopee,465,Terdaftar,2018,13480811.0,399000000.0,465,0,Sedang,133,7,0.5847852203993609,1.408392112057807,2.408392007583965,Laba Positif,0
288216948.0,UD. Ilmi Utamajaya,Perdagangan,66,2,3431391.0,44777904.0,Website Sendiri,833,Terdaftar,2013,41346513.0,204000000.0,833,0,Tinggi,68,12,0.9233686345978,12.049486913765609,13.049486622338687,Laba Positif,1
288216949.0,UD. Syana Baru Rafa,Perdagangan,72,23,3314352.0,1285938.0,Bukalapak,50,Terdaftar,2010,-2028414.0,285000000.0,50,1,Rendah,95,15,-1.5773796424247184,-0.6120090406785276,0.3879906576034598,Laba Negatif / Nol,0
288216950.0,UD. Silvi Dharma,Kesehatan,21,89,5324196.0,4878367.0,Lazada,957,Belum Terdaftar,2008,-445829.0,330000000.0,957,1,Rendah,110,17,-0.0913889645061627,-0.0837363831578733,0.9162634290203762,Laba Negatif / Nol,0
288216951.0,UD. Zaki Puri,Pendidikan,49,78,4692116.0,40409146.0,Shopee,444,Terdaftar,2001,35717030.0,381000000.0,444,0,Tinggi,127,24,0.8838847798494732,7.612135417765584,8.612135204642168,Laba Positif,1
288216952.0,UD. Jasmin Adiwangsa,Perdagangan,22,94,1071080.0,9025438.0,Bukalapak,342,Belum Terdaftar,2019,7954358.0,348000000.0,342,0,Rendah,116,6,0.8813264374176148,7.4264766156807935,8.426475682044588,Laba Positif,0
288216953.0,UD. Yora Sari,Pendidikan,83,41,5106026.0,43082468.0,Shopee,282,Terdaftar,2018,37976442.0,372000000.0,282,0,Tinggi,124,7,0.8814824888517879,7.437571716718302,8.437571520871316,Laba Positif,1
288216954.0,UD. Tomi Trijaya,Jasa,51,20,8777989.0,28658400.0,Bukalapak,775,Terdaftar,2015,19880411.0,213000000.0,775,0,Sedang,71,10,0.6937027296114672,2.264802192757112,3.264802078835816,Laba Positif,1
288216955.0,UD. Salsa Gandewa,Perdagangan,6,84,6623391.0,37658397.0,Bukalapak,418,Terdaftar,2023,31035006.0,270000000.0,418,0,Tinggi,90,2,0.8241191247699915,4.685666498374247,5.685666347394205,Laba Positif,1
288216956.0,UD. Budi Tejakencana,Jasa,16,84,4333191.0,15589030.0,Lazada,84,Terdaftar,2021,11255839.0,300000000.0,84,0,Rendah,100,4,0.7220358340425392,2.597586028959714,3.597585798182956,Laba Positif,0
288216957.0,UD. Irma Kencana,Kesehatan,2,24,1049325.0,11401801.0,Website Sendiri,582,Belum Terdaftar,2001,10352476.0,78000000.0,582,0,Rendah,26,24,0.9079684070991584,9.865833878127484,10.8658329251348,Laba Positif,0
288216958.0,UD. Yana Agung,Jasa,6,11,3709847.0,43489279.0,Tokopedia,249,Terdaftar,2008,39779432.0,51000000.0,249,0,Tinggi,17,17,0.9146951156698846,10.722658178987388,11.722657909434565,Laba Positif,1
288216959.0,UD. Odie Jatiwangi,Jasa,76,47,2672453.0,15872761.0,Shopee,43,Terdaftar,2018,13200308.0,369000000.0,43,0,Rendah,123,7,0.8316327051334859,4.9393957763164495,5.939395402128531,Laba Positif,0
288216960.0,UD. Berlian Adiwangsa,Pendidikan,40,81,4021285.0,8824546.0,Bukalapak,514,Terdaftar,2005,4803261.0,363000000.0,514,0,Rendah,121,20,0.5443068069103151,1.1944589367679892,2.194458688091322,Laba Positif,0
288216961.0,UD. Daffa Rejo,Pendidikan,22,73,7538649.0,3357114.0,Website Sendiri,950,Terdaftar,2024,-4181535.0,285000000.0,950,1,Rendah,95,1,-1.245573952634926,-0.5546795513785625,0.4453203159716925,Laba Negatif / Nol,0
288216962.0,UD. Fikri Putra,Jasa,36,69,9658599.0,37085296.0,Bukalapak,883,Belum Terdaftar,2000,27426697.0,315000000.0,883,0,Tinggi,105,25,0.7395571619663718,2.839614126270888,3.8396140227362143,Laba Positif,1
288216963.0,UD. Yusuf Gatra,Jasa,67,56,6601440.0,25241656.0,Shopee,38,Terdaftar,2010,18640216.0,369000000.0,38,0,Sedang,123,15,0.738470378549237,2.82365865270931,3.823658501227232,Laba Positif,1
288216964.0,UD. Lukita Sundawa,Jasa,72,28,4666156.0,11008731.0,Tokopedia,789,Belum Terdaftar,2005,6342575.0,300000000.0,789,0,Rendah,100,20,0.5761403765665292,1.3592716661698268,2.3592714518607067,Laba Positif,0
288216965.0,UD. Olla Santosa Halim,Kesehatan,69,28,6444986.0,47262761.0,Lazada,49,Belum Terdaftar,2012,40817775.0,291000000.0,49,0,Tinggi,97,13,0.8636349902699296,6.333259477482266,7.333259322322916,Laba Positif,1
288216966.0,UD. Wulan Paseban,Pendidikan,63,92,2730967.0,49468968.0,Tokopedia,562,Belum Terdaftar,2013,46738001.0,465000000.0,562,0,Tinggi,155,12,0.944794321466453,17.114078597771925,18.1140782316014,Laba Positif,1
288216967.0,UD. Juli Adiwangsa Elok,Pendidikan,17,0,4989283.0,6917642.0,Lazada,459,Belum Terdaftar,2024,1928359.0,186000000.0,459,0,Rendah,17,1,0.2787595428095957,0.3865001471152975,1.3864999466857368,Laba Positif,0
288216968.0,UD. Chiko Satria Halimah,Pendidikan,34,8,9358362.0,13985004.0,Lazada,132,Belum Terdaftar,2024,4626642.0,126000000.0,132,0,Rendah,42,1,0.3308287698145263,0.4943858236745037,1.4943857168182084,Laba Positif,0
288216969.0,UD. Yumna Agung,Jasa,22,31,2963838.0,20515802.0,Website Sendiri,976,Belum Terdaftar,2013,17551964.0,159000000.0,976,0,Sedang,53,12,0.8555338535859406,5.922036925757438,6.922036588357195,Laba Positif,1
288216970.0,UD. Karla Bima,Pendidikan,94,12,9666353.0,38178271.0,Lazada,448,Belum Terdaftar,2001,28511918.0,318000000.0,448,0,Tinggi,106,24,0.7468100703981574,2.9496041630587917,3.949604059607169,Laba Positif,1
288216971.0,UD. Hanafi Resaputra,Jasa,83,52,4646128.0,42510312.0,Bukalapak,316,Terdaftar,2005,37864184.0,405000000.0,316,0,Tinggi,135,20,0.8907058388396246,8.149619608065123,9.149619392832184,Laba Positif,1
288216972.0,UD. Sekar Wacana,Perdagangan,6,74,6352362.0,26188473.0,Shopee,853,Belum Terdaftar,2001,19836111.0,240000000.0,853,0,Sedang,80,24,0.7574366876053946,3.12263499425332,4.122634836831585,Laba Positif,1
288216973.0,UD. Marsya Resmi,Pendidikan,60,97,7790699.0,26865876.0,Shopee,217,Terdaftar,2022,19075177.0,471000000.0,217,0,Sedang,157,3,0.710015049946071,2.448454824341844,3.448454695983673,Laba Positif,1
288216974.0,UD. Delia Wening,Jasa,75,53,8252910.0,17690507.0,Website Sendiri,680,Terdaftar,2019,9437597.0,384000000.0,680,0,Sedang,128,6,0.533483662538125,1.1435476524586294,2.1435475312892627,Laba Positif,0
288216975.0,UD. Viani Nirmala,Perdagangan,48,28,2455717.0,44500550.0,Website Sendiri,477,Terdaftar,2008,42044833.0,228000000.0,477,0,Tinggi,76,17,0.9448160091321116,17.12119754792692,18.12119714071404,Laba Positif,1
288216976.0,UD. Elyas Elok,Jasa,56,50,2909796.0,36779349.0,Shopee,472,Belum Terdaftar,2007,33869553.0,318000000.0,472,0,Tinggi,106,18,0.9208850346729892,11.639833637879208,12.63983329421262,Laba Positif,1
288216977.0,UD. Rangga Indah,Perdagangan,67,75,4209726.0,15610015.0,Shopee,919,Terdaftar,2021,11400289.0,426000000.0,919,0,Rendah,142,4,0.7303188542535767,2.708082733155856,3.708082495610761,Laba Positif,0
288216978.0,UD. Rendi Mayang,Jasa,11,48,2330663.0,6057090.0,Lazada,323,Terdaftar,2003,3726427.0,177000000.0,323,0,Rendah,59,22,0.6152172717893788,1.5988692492783172,2.5988688202160413,Laba Positif,0
288216979.0,UD. Cici Darussalam,Kesehatan,14,94,4661538.0,15628939.0,Website Sendiri,914,Belum Terdaftar,2024,10967401.0,324000000.0,914,0,Rendah,108,1,0.70173671407018,2.3527425170099403,3.352742302488513,Laba Positif,0
288216980.0,UD. Juli Anugerah,Jasa,1,40,5788971.0,24653561.0,Shopee,602,Belum Terdaftar,2024,18864590.0,123000000.0,602,0,Sedang,41,1,0.7651871968845719,3.258711563987527,4.258711391245285,Laba Positif,1
288216981.0,UD. Oki Abdi,Perdagangan,46,85,6715115.0,43267084.0,Lazada,775,Terdaftar,2021,36551969.0,393000000.0,775,0,Tinggi,131,4,0.8447985113857335,5.443237168203796,6.44323701928604,Laba Positif,1
288216982.0,UD. Shinta Praja,Pendidikan,74,89,7621513.0,41356799.0,Bukalapak,988,Belum Terdaftar,2002,33735286.0,489000000.0,988,0,Tinggi,163,23,0.815713159625503,4.426323431276253,5.426323300068726,Laba Positif,1
