id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,laba_negatif,omset_bin_temp,total_tenaga_kerja,usia_usaha,profit_margin,roa,asset_turnover
288216928.0,UD. Hilmiyah Radhitya Jibril,Perdagangan,35,62,6281676.0,37047079.0,Shopee,285,Terdaftar,2017,30765403.0,291000000.0,285,0,Tinggi,97,8,0.8304406987001405,4.897641664797474,5.897641505604316
288216929.0,UD. Oki Saputranegara,Jasa,12,30,9292241.0,13115216.0,Bukalapak,600,Terdaftar,2009,3822975.0,126000000.0,600,0,Rendah,42,16,0.2914915551911951,0.41141578103540566,1.4114156734187508
288216930.0,UD. Prita Harmoni Suci,Pendidikan,0,58,4139711.0,16486480.0,Bukalapak,37,Belum Terdaftar,2020,12346769.0,174000000.0,37,0,Rendah,58,5,0.7489026311921871,2.9825188322279423,3.9825185906652445
288216931.0,UD. Fani Sahaja,Kesehatan,90,81,4887772.0,9651191.0,Bukalapak,85,Terdaftar,2021,4763419.0,513000000.0,85,0,Rendah,171,4,0.49355758335343447,0.9745581474426083,1.9745579428504556
288216932.0,UD. Hilmi Tunggal Intan,Perdagangan,12,94,3500463.0,23253388.0,Lazada,960,Belum Terdaftar,2010,19752925.0,318000000.0,960,0,Sedang,106,15,0.8494643511962923,5.642944763894158,6.6429444782177445
288216933.0,UD. Umar Wirawati,Pendidikan,34,89,5750949.0,7720112.0,Lazada,301,Terdaftar,2024,1969163.0,369000000.0,301,0,Rendah,123,1,0.25506919393537375,0.34240655891635297,1.3424063850320382
288216934.0,UD. Evan Indah,Pendidikan,7,87,5067489.0,11046481.0,Bukalapak,751,Belum Terdaftar,2007,5978992.0,282000000.0,751,0,Rendah,94,18,0.541257569604513,1.179872481248113,2.179872283911759
288216935.0,UD. Vita Saputra,Kesehatan,17,50,4240393.0,9218491.0,Shopee,390,Belum Terdaftar,2023,4978098.0,201000000.0,390,0,Rendah,67,2,0.5400121842053993,1.1739706263144416,2.173970390487299
288216936.0,UD. Laras Kalbu,Jasa,33,56,2856162.0,5943209.0,Shopee,588,Belum Terdaftar,2023,3087047.0,267000000.0,588,0,Rendah,89,2,0.5194241832275824,1.0808371230913643,2.0808367729712907
288216937.0,UD. Qisya Jayaningrat,Perdagangan,51,4,7155634.0,28251066.0,Tokopedia,941,Terdaftar,2011,21095432.0,165000000.0,941,0,Sedang,55,14,0.7467127524776321,2.9480866477957584,3.948086508045757
288216938.0,UD. Rendi Kusen,Pendidikan,69,74,6415395.0,43351227.0,Lazada,846,Belum Terdaftar,2023,36935832.0,429000000.0,846,0,Tinggi,143,2,0.8520135115895678,5.75737366796999,6.757373512094967
288216939.0,UD. Kurnia Sulaksana,Perdagangan,57,51,4046488.0,45158377.0,Shopee,816,Terdaftar,2000,41111889.0,324000000.0,816,0,Tinggi,108,25,0.9103933936688338,10.159891451576911,11.159891204449092
288216940.0,UD. Yolanda Putra,Jasa,26,87,9320712.0,19718719.0,Tokopedia,407,Terdaftar,2007,10398007.0,339000000.0,407,0,Sedang,113,18,0.5273165296733257,1.1155806428113386,2.115580535523409
288216941.0,UD. Suci Sukma,Kesehatan,17,64,9936782.0,22669348.0,Shopee,901,Terdaftar,2016,12732566.0,243000000.0,901,0,Sedang,81,9,0.5616643865688423,1.281356954257731,2.2813568536215394
288216942.0,UD. Tegar Gita,Perdagangan,56,11,821709.0,49804672.0,Tokopedia,903,Belum Terdaftar,2007,48982963.0,201000000.0,903,0,Tinggi,67,18,0.9835013473534903,59.611009967019996,60.611008750045634
288216943.0,UD. Viani Adiwarna,Kesehatan,8,22,5230732.0,20255053.0,Shopee,154,Terdaftar,2002,15024321.0,90000000.0,154,0,Sedang,30,23,0.7417566499699285,2.8723165567808566,3.8723163656030617
288216944.0,UD. Mika Prawira,Pendidikan,63,51,4625485.0,28021577.0,Lazada,17,Belum Terdaftar,2016,23396092.0,342000000.0,17,0,Sedang,114,9,0.8349312804582241,5.058082977658996,6.0580827614654975
288216945.0,UD. Yusuf Alam,Jasa,78,88,6617268.0,49171899.0,Lazada,879,Terdaftar,2008,42554631.0,498000000.0,879,0,Tinggi,166,17,0.8654258021349592,6.4308449603605355,7.430844809240791
288216946.0,UD. Nindy Adyatma,Pendidikan,22,62,4433798.0,40530244.0,Shopee,278,Belum Terdaftar,2019,36096446.0,252000000.0,278,0,Tinggi,84,6,0.8906051764552619,8.141200356624195,9.141200131083975
288216947.0,UD. Kevin Sunardi,Jasa,58,75,9571773.0,23052584.0,Shopee,465,Terdaftar,2018,13480811.0,399000000.0,465,0,Sedang,133,7,0.5847852203993609,1.4083921120578067,2.408392007583965
288216948.0,UD. Ilmi Utamajaya,Perdagangan,66,2,3431391.0,44777904.0,Website Sendiri,833,Terdaftar,2013,41346513.0,204000000.0,833,0,Tinggi,68,12,0.9233686345977999,12.049486913765609,13.049486622338689
288216949.0,UD. Syana Baru Rafa,Perdagangan,72,23,3314352.0,1285938.0,Bukalapak,50,Terdaftar,2010,-2028414.0,285000000.0,50,1,Rendah,95,15,-1.5773796424247184,-0.6120090406785276,0.38799065760345985
288216950.0,UD. Silvi Dharma,Kesehatan,21,89,5324196.0,4878367.0,Lazada,957,Belum Terdaftar,2008,-445829.0,330000000.0,957,1,Rendah,110,17,-0.09138896450616271,-0.08373638315787338,0.9162634290203762
288216951.0,UD. Zaki Puri,Pendidikan,49,78,4692116.0,40409146.0,Shopee,444,Terdaftar,2001,35717030.0,381000000.0,444,0,Tinggi,127,24,0.8838847798494732,7.612135417765584,8.612135204642168
288216952.0,UD. Jasmin Adiwangsa,Perdagangan,22,94,1071080.0,9025438.0,Bukalapak,342,Belum Terdaftar,2019,7954358.0,348000000.0,342,0,Rendah,116,6,0.8813264374176148,7.4264766156807935,8.426475682044588
288216953.0,UD. Yora Sari,Pendidikan,83,41,5106026.0,43082468.0,Shopee,282,Terdaftar,2018,37976442.0,372000000.0,282,0,Tinggi,124,7,0.8814824888517879,7.437571716718302,8.437571520871316
288216954.0,UD. Tomi Trijaya,Jasa,51,20,8777989.0,28658400.0,Bukalapak,775,Terdaftar,2015,19880411.0,213000000.0,775,0,Sedang,71,10,0.6937027296114672,2.264802192757112,3.2648020788358156
288216955.0,UD. Salsa Gandewa,Perdagangan,6,84,6623391.0,37658397.0,Bukalapak,418,Terdaftar,2023,31035006.0,270000000.0,418,0,Tinggi,90,2,0.8241191247699915,4.685666498374247,5.685666347394205
288216956.0,UD. Budi Tejakencana,Jasa,16,84,4333191.0,15589030.0,Lazada,84,Terdaftar,2021,11255839.0,300000000.0,84,0,Rendah,100,4,0.7220358340425392,2.597586028959714,3.597585798182956
288216957.0,UD. Irma Kencana,Kesehatan,2,24,1049325.0,11401801.0,Website Sendiri,582,Belum Terdaftar,2001,10352476.0,78000000.0,582,0,Rendah,26,24,0.9079684070991585,9.865833878127484,10.8658329251348
288216958.0,UD. Yana Agung,Jasa,6,11,3709847.0,43489279.0,Tokopedia,249,Terdaftar,2008,39779432.0,51000000.0,249,0,Tinggi,17,17,0.9146951156698846,10.722658178987388,11.722657909434565
288216959.0,UD. Odie Jatiwangi,Jasa,76,47,2672453.0,15872761.0,Shopee,43,Terdaftar,2018,13200308.0,369000000.0,43,0,Rendah,123,7,0.8316327051334859,4.9393957763164495,5.939395402128531
288216960.0,UD. Berlian Adiwangsa,Pendidikan,40,81,4021285.0,8824546.0,Bukalapak,514,Terdaftar,2005,4803261.0,363000000.0,514,0,Rendah,121,20,0.5443068069103151,1.1944589367679892,2.194458688091322
288216961.0,UD. Daffa Rejo,Pendidikan,22,73,7538649.0,3357114.0,Website Sendiri,950,Terdaftar,2024,-4181535.0,285000000.0,950,1,Rendah,95,1,-1.245573952634926,-0.5546795513785625,0.4453203159716925
288216962.0,UD. Fikri Putra,Jasa,36,69,9658599.0,37085296.0,Bukalapak,883,Belum Terdaftar,2000,27426697.0,315000000.0,883,0,Tinggi,105,25,0.7395571619663718,2.839614126270888,3.8396140227362143
288216963.0,UD. Yusuf Gatra,Jasa,67,56,6601440.0,25241656.0,Shopee,38,Terdaftar,2010,18640216.0,369000000.0,38,0,Sedang,123,15,0.738470378549237,2.82365865270931,3.823658501227232
288216964.0,UD. Lukita Sundawa,Jasa,72,28,4666156.0,11008731.0,Tokopedia,789,Belum Terdaftar,2005,6342575.0,300000000.0,789,0,Rendah,100,20,0.5761403765665292,1.3592716661698268,2.3592714518607067
288216965.0,UD. Olla Santosa Halim,Kesehatan,69,28,6444986.0,47262761.0,Lazada,49,Belum Terdaftar,2012,40817775.0,291000000.0,49,0,Tinggi,97,13,0.8636349902699296,6.333259477482266,7.333259322322916
288216966.0,UD. Wulan Paseban,Pendidikan,63,92,2730967.0,49468968.0,Tokopedia,562,Belum Terdaftar,2013,46738001.0,465000000.0,562,0,Tinggi,155,12,0.944794321466453,17.114078597771925,18.114078231601397
288216967.0,UD. Juli Adiwangsa Elok,Pendidikan,17,0,4989283.0,6917642.0,Lazada,459,Belum Terdaftar,2024,1928359.0,186000000.0,459,0,Rendah,17,1,0.2787595428095957,0.3865001471152975,1.3864999466857368
288216968.0,UD. Chiko Satria Halimah,Pendidikan,34,8,9358362.0,13985004.0,Lazada,132,Belum Terdaftar,2024,4626642.0,126000000.0,132,0,Rendah,42,1,0.33082876981452636,0.49438582367450373,1.4943857168182084
288216969.0,UD. Yumna Agung,Jasa,22,31,2963838.0,20515802.0,Website Sendiri,976,Belum Terdaftar,2013,17551964.0,159000000.0,976,0,Sedang,53,12,0.8555338535859406,5.922036925757438,6.922036588357195
288216970.0,UD. Karla Bima,Pendidikan,94,12,9666353.0,38178271.0,Lazada,448,Belum Terdaftar,2001,28511918.0,318000000.0,448,0,Tinggi,106,24,0.7468100703981574,2.9496041630587913,3.9496040596071693
288216971.0,UD. Hanafi Resaputra,Jasa,83,52,4646128.0,42510312.0,Bukalapak,316,Terdaftar,2005,37864184.0,405000000.0,316,0,Tinggi,135,20,0.8907058388396246,8.149619608065123,9.149619392832184
288216972.0,UD. Sekar Wacana,Perdagangan,6,74,6352362.0,26188473.0,Shopee,853,Belum Terdaftar,2001,19836111.0,240000000.0,853,0,Sedang,80,24,0.7574366876053946,3.12263499425332,4.122634836831585
288216973.0,UD. Marsya Resmi,Pendidikan,60,97,7790699.0,26865876.0,Shopee,217,Terdaftar,2022,19075177.0,471000000.0,217,0,Sedang,157,3,0.710015049946071,2.4484548243418436,3.448454695983673
288216974.0,UD. Delia Wening,Jasa,75,53,8252910.0,17690507.0,Website Sendiri,680,Terdaftar,2019,9437597.0,384000000.0,680,0,Sedang,128,6,0.533483662538125,1.1435476524586294,2.1435475312892627
288216975.0,UD. Viani Nirmala,Perdagangan,48,28,2455717.0,44500550.0,Website Sendiri,477,Terdaftar,2008,42044833.0,228000000.0,477,0,Tinggi,76,17,0.9448160091321116,17.12119754792692,18.121197140714038
288216976.0,UD. Elyas Elok,Jasa,56,50,2909796.0,36779349.0,Shopee,472,Belum Terdaftar,2007,33869553.0,318000000.0,472,0,Tinggi,106,18,0.9208850346729891,11.639833637879207,12.63983329421262
288216977.0,UD. Rangga Indah,Perdagangan,67,75,4209726.0,15610015.0,Shopee,919,Terdaftar,2021,11400289.0,426000000.0,919,0,Rendah,142,4,0.7303188542535767,2.7080827331558557,3.7080824956107605
288216978.0,UD. Rendi Mayang,Jasa,11,48,2330663.0,6057090.0,Lazada,323,Terdaftar,2003,3726427.0,177000000.0,323,0,Rendah,59,22,0.6152172717893788,1.5988692492783172,2.5988688202160413
288216979.0,UD. Cici Darussalam,Kesehatan,14,94,4661538.0,15628939.0,Website Sendiri,914,Belum Terdaftar,2024,10967401.0,324000000.0,914,0,Rendah,108,1,0.70173671407018,2.3527425170099403,3.352742302488513
288216980.0,UD. Juli Anugerah,Jasa,1,40,5788971.0,24653561.0,Shopee,602,Belum Terdaftar,2024,18864590.0,123000000.0,602,0,Sedang,41,1,0.7651871968845719,3.258711563987527,4.258711391245285
288216981.0,UD. Oki Abdi,Perdagangan,46,85,6715115.0,43267084.0,Lazada,775,Terdaftar,2021,36551969.0,393000000.0,775,0,Tinggi,131,4,0.8447985113857335,5.443237168203796,6.44323701928604
288216982.0,UD. Shinta Praja,Pendidikan,74,89,7621513.0,41356799.0,Bukalapak,988,Belum Terdaftar,2002,33735286.0,489000000.0,988,0,Tinggi,163,23,0.815713159625503,4.426323431276253,5.426323300068726
288216983.0,UD. Fira Tunggul,Perdagangan,55,11,2633341.0,30747369.0,Website Sendiri,480,Belum Terdaftar,2003,28114028.0,198000000.0,480,0,Sedang,66,22,0.9143555367499724,10.676178027768517,11.67617764802293
288216984.0,UD. Wito Hastinapura,Pendidikan,96,34,3786224.0,1981221.0,Website Sendiri,373,Belum Terdaftar,2007,-1805003.0,390000000.0,373,1,Rendah,130,18,-0.9110553991425494,-0.47672893185164644,0.5232708040330408
288216985.0,UD. Ojan Swargaloka,Jasa,13,3,3922221.0,36380532.0,Shopee,951,Terdaftar,2019,32458311.0,48000000.0,951,0,Tinggi,16,6,0.8921889901942888,8.275490525523542,9.27549027056602
288216986.0,UD. Leni Lempung Vita,Kesehatan,26,44,3476870.0,14763611.0,Shopee,296,Terdaftar,2019,11286741.0,210000000.0,296,0,Rendah,70,6,0.7644972653033688,3.2462351925049853,4.246234904890057
288216987.0,UD. Lidya Bintang,Pendidikan,3,48,5285906.0,47837747.0,Shopee,900,Terdaftar,2024,42551841.0,153000000.0,900,0,Tinggi,51,1,0.8895034314742408,8.050054796650793,9.050054607468502
288216988.0,UD. Teguh Jatinagara Vito,Perdagangan,37,73,2335338.0,46031993.0,Shopee,811,Belum Terdaftar,2018,43696655.0,330000000.0,811,0,Tinggi,110,7,0.9492670467414468,18.711054369408465,19.71105394120511
288216989.0,UD. Putri Saputra,Kesehatan,83,17,7903377.0,3917124.0,Tokopedia,180,Terdaftar,2009,-3986253.0,300000000.0,180,1,Rendah,100,16,-1.0176476369786513,-0.5043733198639873,0.49562655360783703
288216990.0,UD. Lina Adikara,Pendidikan,1,45,872998.0,41748214.0,Shopee,796,Belum Terdaftar,2017,40875216.0,138000000.0,796,0,Tinggi,46,8,0.9790889502700894,46.8216068976024,47.82160575212572
288216991.0,UD. Ony Madya,Jasa,3,82,6035424.0,40002591.0,Website Sendiri,45,Terdaftar,2022,33967167.0,255000000.0,45,0,Tinggi,85,3,0.8491241517549662,5.627966050443838,6.627965884755423
288216992.0,UD. Zidan Sumringah,Jasa,23,57,3244808.0,6243707.0,Shopee,357,Belum Terdaftar,2000,2998899.0,240000000.0,357,0,Rendah,80,25,0.4803073750406009,0.9242143374232505,1.9242140292387009
288216993.0,UD. Damaris Satya,Jasa,8,14,6241327.0,13898348.0,Shopee,266,Belum Terdaftar,2002,7657021.0,66000000.0,266,0,Rendah,22,23,0.5509302579752459,1.2268256050635378,2.226825444841226
288216994.0,UD. Chika Bagaskara,Pendidikan,18,57,3236968.0,48301587.0,Bukalapak,457,Terdaftar,2018,45064619.0,225000000.0,457,0,Tinggi,75,7,0.9329842116163966,13.921856835823883,14.921856526892904
288216995.0,UD. Veronika Adikara,Kesehatan,61,22,6413980.0,40539603.0,Lazada,354,Belum Terdaftar,2006,34125623.0,249000000.0,354,0,Tinggi,83,19,0.8417848136849092,5.3205057826021,6.320505626692689
288216996.0,UD. Delia Dwijaputra Laila,Jasa,71,22,7151244.0,40506568.0,Bukalapak,280,Belum Terdaftar,2009,33355324.0,279000000.0,280,0,Tinggi,93,16,0.82345468459696,4.664268109958476,5.664267970122685
288216997.0,UD. Ujang Kelana,Jasa,40,84,3107888.0,22781766.0,Website Sendiri,247,Belum Terdaftar,2006,19673878.0,372000000.0,247,0,Sedang,124,19,0.8635799848185612,6.330302658814391,7.330302337052578
288216998.0,UD. Farhan Manunggal,Kesehatan,91,25,4660798.0,46879001.0,Bukalapak,882,Belum Terdaftar,2024,42218203.0,348000000.0,882,0,Tinggi,116,1,0.9005781095766501,9.058147111686216,10.058146897130728
288216999.0,UD. Dina Panji Barokah,Perdagangan,76,33,1361783.0,32226208.0,Website Sendiri,988,Belum Terdaftar,2001,30864425.0,327000000.0,988,0,Sedang,109,24,0.9577429662918154,22.664699394323915,23.664698659993068
288217000.0,UD. Gilangga Karya,Kesehatan,71,40,9007246.0,6414622.0,Tokopedia,628,Belum Terdaftar,2021,-2592624.0,333000000.0,628,1,Rendah,111,4,-0.404174025503915,-0.2878375601335236,0.7121623288447625
288217001.0,UD. Nindy Prana,Kesehatan,77,76,6346446.0,44134477.0,Bukalapak,478,Terdaftar,2022,37788031.0,459000000.0,478,0,Tinggi,153,3,0.8562020604390065,5.954202564048829,6.95420240648035
288217002.0,UD. Diva Prana,Jasa,49,56,7225381.0,38591790.0,Lazada,683,Belum Terdaftar,2017,31366409.0,315000000.0,683,0,Tinggi,105,8,0.8127741207968295,4.341141963151568,5.341141824750581
288217003.0,UD. Tariq Kulon,Kesehatan,73,24,2925631.0,33739682.0,Tokopedia,833,Terdaftar,2000,30814051.0,291000000.0,833,0,Sedang,97,25,0.913288100543209,10.532442562837705,11.532442221031216
288217004.0,UD. Fatiah Makmur,Kesehatan,83,53,5668414.0,23169890.0,Shopee,46,Belum Terdaftar,2002,17501476.0,408000000.0,46,0,Sedang,136,23,0.7553542655854532,3.0875431668288225,4.087542990412664
288217005.0,UD. Ilham Saputra,Jasa,64,43,3318933.0,10882130.0,Lazada,219,Belum Terdaftar,2020,7563197.0,321000000.0,219,0,Rendah,107,5,0.6950106555416398,2.2788030735169786,3.2788027722154163
288217006.0,UD. Dewi Maheswara,Pendidikan,75,96,3604258.0,26165640.0,Bukalapak,959,Belum Terdaftar,2009,22561382.0,513000000.0,959,0,Sedang,171,16,0.8622522184723088,6.259645047706061,7.259644770256521
288217007.0,UD. Lidya Trisaktiatma,Jasa,98,91,3238758.0,11529082.0,Bukalapak,697,Belum Terdaftar,2002,8290324.0,567000000.0,697,0,Rendah,189,23,0.7190792190497718,2.5597224121955353,3.5597221034352975
288217008.0,UD. Desi Malam,Jasa,83,12,9815212.0,20504977.0,Lazada,757,Belum Terdaftar,2001,10689765.0,285000000.0,757,0,Sedang,95,24,0.5213253581642467,1.0891016832747287,2.0891015813920695
288217009.0,UD. Zidan Panembahan,Jasa,75,53,1040970.0,20995135.0,Shopee,399,Terdaftar,2014,19954165.0,384000000.0,399,0,Sedang,128,11,0.950418468353813,19.168800091453075,20.16879913081152
288217010.0,UD. Jafar Sundawa,Pendidikan,11,26,9460732.0,35465808.0,Shopee,916,Belum Terdaftar,2013,26005076.0,111000000.0,916,0,Tinggi,37,12,0.7332435586059802,2.7487379677663455,3.74873786206629
288217011.0,UD. Zain Jaladara,Perdagangan,38,7,3199588.0,31783701.0,Tokopedia,494,Belum Terdaftar,2014,28584113.0,135000000.0,494,0,Sedang,45,11,0.8993323999828592,8.933682732375939,9.933682419835797
288217012.0,UD. Eren Panembahan,Pendidikan,28,99,9406403.0,43046731.0,Lazada,63,Belum Terdaftar,2009,33640328.0,381000000.0,63,0,Tinggi,127,16,0.781483899869565,3.5763218335083207,4.576321727197769
288217013.0,UD. Ilmi Mandala,Kesehatan,57,42,7346030.0,39264118.0,Website Sendiri,33,Belum Terdaftar,2010,31918088.0,297000000.0,33,0,Tinggi,99,15,0.8129072754694942,4.344943276171854,5.344943140043923
288217014.0,UD. Indah Kencana,Kesehatan,66,69,4746729.0,47965649.0,Lazada,772,Terdaftar,2021,43218920.0,405000000.0,772,0,Tinggi,135,4,0.9010389726814919,9.104988065468227,10.104987854796882
288217015.0,UD. Uli Sidarta Karim,Pendidikan,70,76,1419363.0,33584087.0,Shopee,270,Belum Terdaftar,2023,32164724.0,438000000.0,270,0,Sedang,146,2,0.9577370092646256,22.66136382210624,23.661363117565333
288217016.0,UD. Berlian Naraya Baim,Perdagangan,0,83,5580038.0,5063462.0,Shopee,122,Terdaftar,2019,-516576.0,507000000.0,122,1,Rendah,83,6,-0.1020202971760631,-0.09257569705157975,0.9074241237382032
288217017.0,UD. Iman Lempung,Jasa,76,54,6439044.0,24322710.0,Tokopedia,251,Belum Terdaftar,2001,17883666.0,390000000.0,251,0,Sedang,130,24,0.7352661469356767,2.777378633011572,3.777378477709039
288217018.0,UD. Berlian Panuluh,Kesehatan,74,63,5151390.0,27030588.0,Lazada,466,Belum Terdaftar,2004,21879198.0,411000000.0,466,0,Sedang,137,21,0.8094236496289444,4.247240793797248,5.247240599674923
288217019.0,UD. Zahira Tengah,Jasa,24,4,5175372.0,42631235.0,Bukalapak,679,Terdaftar,2009,37455863.0,84000000.0,679,0,Tinggi,28,16,0.8786013851439822,7.237326275806594,8.237326082583806
288217020.0,UD. Vina Baruna,Jasa,83,58,8701943.0,2136666.0,Website Sendiri,852,Terdaftar,2007,-6565277.0,423000000.0,852,1,Rendah,141,18,-3.0726720635457,-0.7544609572297868,0.24553892785336243
288217021.0,UD. Pipit Damai,Jasa,48,26,7385352.0,33715965.0,Lazada,241,Belum Terdaftar,2024,26330613.0,222000000.0,241,0,Sedang,74,1,0.780953836529554,3.5652477274952195,4.565247592092077
288217022.0,UD. Jasmine Mardika,Pendidikan,62,0,6727146.0,22868542.0,Website Sendiri,725,Belum Terdaftar,2008,16141396.0,240000000.0,725,0,Sedang,62,17,0.7058340358631505,2.3994415463197103,3.3994413976682836
288217023.0,UD. Anis Sudarsana Kiki,Kesehatan,26,64,4302378.0,7001983.0,Lazada,541,Belum Terdaftar,2013,2699605.0,270000000.0,541,0,Rendah,90,12,0.3855485816591412,0.6274679659788224,1.627467733549276
288217024.0,UD. Qasya Widhi,Jasa,69,67,8947456.0,18924218.0,Shopee,586,Terdaftar,2019,9976762.0,408000000.0,586,0,Sedang,136,6,0.5271954419889138,1.1150388317038014,2.115038719940202
288217025.0,UD. Lutfi Damai,Pendidikan,69,65,6669088.0,4445183.0,Website Sendiri,966,Belum Terdaftar,2002,-2223905.0,402000000.0,966,1,Rendah,134,23,-0.5002953758494586,-0.3334645856428067,0.666535264411676
288217026.0,UD. Sinta Satria,Jasa,57,25,6875878.0,43110499.0,Lazada,41,Belum Terdaftar,2000,36234621.0,246000000.0,41,0,Tinggi,82,25,0.8405057004674036,5.2698165572721685,6.269816411836217
288217027.0,UD. Willy Mahendra,Kesehatan,8,32,4959523.0,24837274.0,Bukalapak,409,Belum Terdaftar,2015,19877751.0,120000000.0,409,0,Sedang,40,10,0.8003193184437504,4.007995727009286,5.007995525377032
288217028.0,UD. Hilmi Langit,Pendidikan,84,37,1256260.0,42541366.0,Shopee,250,Terdaftar,2015,41285106.0,363000000.0,250,0,Tinggi,121,10,0.9704696607422135,32.86347821034005,33.86347741432712
288217029.0,UD. Ovan Bersemi,Jasa,81,6,3688558.0,26804251.0,Bukalapak,517,Belum Terdaftar,2009,23115693.0,261000000.0,517,0,Sedang,87,16,0.8623890343964831,6.266862750467053,7.26686247935847
288217030.0,UD. Kirana Siang Niken,Kesehatan,0,92,1563555.0,7488125.0,Tokopedia,50,Terdaftar,2013,5924570.0,276000000.0,50,0,Rendah,92,12,0.7911952870451165,3.7891639314485697,4.789163291880815
288217031.0,UD. Vincent Santosa,Perdagangan,75,4,1101258.0,3001326.0,Tokopedia,467,Terdaftar,2018,1900068.0,237000000.0,467,0,Rendah,79,7,0.6330759693962037,1.7253597927463022,2.7253588846946992
288217032.0,UD. Qanitah Reswara,Jasa,64,8,9440755.0,40886719.0,Tokopedia,18,Terdaftar,2024,31445964.0,216000000.0,18,0,Tinggi,72,1,0.7690996978970189,3.3308735020797062,4.330873396155986
288217033.0,UD. Eka Gita,Perdagangan,91,12,4133806.0,11383656.0,Shopee,606,Terdaftar,2015,7249850.0,309000000.0,606,0,Rendah,103,10,0.6368647614734,1.7537949884936572,2.7537947465858954
288217034.0,UD. Raka Binasena,Perdagangan,23,39,5419173.0,32768793.0,Bukalapak,172,Belum Terdaftar,2020,27349620.0,186000000.0,172,0,Sedang,62,5,0.8346239413022035,5.0468244791549415,6.046824294624974
288217035.0,UD. Opik Bangun,Kesehatan,18,47,5976108.0,39735276.0,Lazada,490,Belum Terdaftar,2010,33759168.0,195000000.0,490,0,Tinggi,65,15,0.8496019292881738,5.64902146195794,6.649021294624981
288217036.0,UD. Ulfa Manggala,Kesehatan,13,45,2843465.0,42315068.0,Shopee,647,Belum Terdaftar,2020,39471603.0,174000000.0,647,0,Tinggi,58,5,0.9328025200667875,13.88151045238452,14.881510100701046
288217037.0,UD. Ayesha Jayengpati,Kesehatan,13,63,7525701.0,44844119.0,Lazada,574,Terdaftar,2014,37318418.0,228000000.0,574,0,Tinggi,76,11,0.8321808522499716,4.95879560471568,5.9587954718377105
288217038.0,UD. Berlian Wira Ovan,Jasa,89,63,1984480.0,20161490.0,Shopee,955,Terdaftar,2001,18177010.0,456000000.0,955,0,Sedang,152,24,0.9015707221256603,9.159578751320874,10.159578247410783
288217039.0,UD. Juli Sehat,Pendidikan,79,28,7383972.0,9847184.0,Website Sendiri,710,Terdaftar,2004,2463212.0,321000000.0,710,0,Rendah,107,21,0.25014377205262217,0.3335889770994558,1.3335888416710082
288217040.0,UD. Panji Dharma,Perdagangan,87,17,1160511.0,10012719.0,Tokopedia,741,Terdaftar,2018,8852208.0,312000000.0,741,0,Rendah,104,7,0.8840962295959539,7.627847019246677,8.627846157558043
288217041.0,UD. Qira Jagadmaya,Kesehatan,31,29,8658402.0,48463491.0,Tokopedia,885,Belum Terdaftar,2008,39805089.0,180000000.0,885,0,Tinggi,60,17,0.8213417431826827,4.59727838955983,5.59727827406509
288217042.0,UD. Dito Kusuma,Jasa,5,73,4219549.0,16676899.0,Website Sendiri,420,Terdaftar,2010,12457350.0,234000000.0,420,0,Rendah,78,15,0.7469823528353591,2.9522934910120746,3.9522932540199784
288217043.0,UD. Viani Tirtaatmaja,Perdagangan,93,18,9096962.0,10855069.0,Bukalapak,668,Belum Terdaftar,2011,1758107.0,333000000.0,668,0,Rendah,111,14,0.1619618298177718,0.19326307032357942,1.193262960396783
288217044.0,UD. Ucup Jagadmaya,Perdagangan,22,47,3612634.0,30757098.0,Tokopedia,566,Belum Terdaftar,2012,27144464.0,207000000.0,566,0,Sedang,69,13,0.8825430512806165,7.513757686563962,8.513757409757698
288217045.0,UD. Mika Langit,Jasa,18,8,5885577.0,17898408.0,Tokopedia,384,Belum Terdaftar,2001,12012831.0,78000000.0,384,0,Sedang,26,24,0.6711675322650187,2.041062237217823,3.041062067310976
288217046.0,UD. Raka Kawiswara,Jasa,88,84,3934887.0,4579897.0,Bukalapak,355,Terdaftar,2000,645010.0,516000000.0,355,0,Rendah,172,25,0.14083501422957453,0.16392080282844138,1.163920548691602
288217047.0,UD. Fanny Sanjaya Erlin,Jasa,88,0,3368549.0,22228982.0,Bukalapak,19,Terdaftar,2020,18860433.0,264000000.0,19,0,Sedang,88,5,0.8484613533601605,5.59897671104778,6.598976414184144
288217048.0,UD. Ina Pamungkas,Perdagangan,1,89,899340.0,10211853.0,Website Sendiri,418,Terdaftar,2010,9312513.0,270000000.0,418,0,Rendah,90,15,0.9119316629477859,10.354818695022244,11.354817583096956
288217049.0,UD. Willy Yudhistira,Kesehatan,73,77,9309577.0,2472937.0,Tokopedia,197,Terdaftar,2007,-6836640.0,450000000.0,197,1,Rendah,150,18,-2.7645820477504897,-0.7343662623590457,0.26563363022469977
288217050.0,UD. Gilangga Harmoni,Kesehatan,40,38,1308363.0,44657658.0,Website Sendiri,906,Terdaftar,2016,43349295.0,234000000.0,906,0,Tinggi,78,9,0.9707023603722712,33.13244250071081,34.13244173639752
